,id,name,beginYear,endYear,description,countries
1557,85e88871-beb8-43b0-bfb2-5cf2aa72f410,1521 Event 1,1521,1521,"1521: Pati Unus leads the invasion of Malacca (in present-day Malaysia) against the Portuguese occupation. Pati Unus was killed in this battle, and was succeeded by his brother, sultan Trenggana.",[]
1558,860cc951-37d8-4bf7-a115-2776ebcc1ad8,1740 Event 1,1740,1740,1740: Frederick the Great comes to power in Prussia.,[]
1559,8615a43c-27f8-4589-aedc-563c17abb56a,1794 Event 1,1794,1794,1794: Qajar dynasty founded in Iran after replacing the Zand dynasty.,[]
1560,862935aa-a65d-415a-873e-72ea3ad0a6d8,1901 Event 5,1901,1901,September 6: Assassination of William McKinley. Vice President Theodore Roosevelt assumes office as President of the United States following McKinley's death on September 14.,[]
1561,86321309-fba2-4e78-bc1d-e5ed509882ff,1980 Event 1,1980,1980,March 24: Assassination of Salvadoran Archbishop Oscar Romero.,[]
1562,86617744-27ef-4509-a3fa-70ab16ec2a59,2015 Event 12,2015,2015,November 30 – December 12: 195 nations agree to lower carbon emissions by negotiating the Paris agreement.,[]
1563,8671ede1-9dd2-4900-89ed-b3f7043532a2,1952 Event 5,1952,1952,July 23: Egyptian Revolution under Gamal Abdel Nasser overthrows King Farouk and ends British occupation.,[]
1564,867db6c7-9e8b-448e-a64d-854c9d289115,1853 Event 1,1853,1853,1853–1856: Crimean War; France and Britain defend the Ottoman Empire and defeat Russia.,[]
1565,86855b11-8baa-4311-b1d4-d5ac948b65fd,1521 Event 1,1521,1521,1521: Belgrade (in present-day Serbia) is captured by the Ottoman Empire.,[]
1566,86b1bae8-63a2-4460-8059-80e01a1faeff,1974 Event 12,1974,1974,Dirty War begins in Argentina.,[]
1567,86b84317-0d71-43e7-9093-60a3d0a9d16b,2020 Event 45,2020,2020,"Hotel-Residential project at Wilshire takes another step forward, which will be completed in 2023. There are 14 residences in affordable units.&#91;11&#93;",[]
1568,86e8b762-a401-4168-b735-2e3296d5ac8e,1960 Event 16,1960,1960,"Khrushchev withdraws Soviet cooperation with China, initiating the Sino-Soviet split.",[]
1569,8705260f-8e35-4e00-8204-e81263831eef,2020 Event 27,2020,2020,"August 25: Africa is declared free of wild polio, the second virus to be eradicated from the continent since smallpox 40 years previously.",[]
1570,8708e108-4233-41ae-9c99-0105172cf674,2009 Event 1,2009,2009,January 3: The cryptocurrency Bitcoin is launched.,[]
1571,87378ac9-08f5-4f2a-9774-77440ceae239,1947 Event 6,1947,1947,Breaking of the sound barrier by Chuck Yeager in Bell X-1.,[]
1572,8742eed6-6361-4ec3-9680-0f155aaad82e,1940 Event 12,1940,1940,"September 7: The Blitz, a German bombing campaign against the United Kingdom, begins.",[]
1573,876ad5c9-1332-42a5-8822-732c5b3da9e1,1500 Event 1,1500,1500,"1500: The Ottoman fleet of Kemal Reis defeats the Venetians at the Second Battle of Lepanto.@media all and (max-width:720px){.mw-parser-output .mod-gallery{width:100%!important}}.mw-parser-output .mod-gallery{display:table}.mw-parser-output .mod-gallery-default{background:transparent;margin-top:0.3em}.mw-parser-output .mod-gallery-center{margin-left:auto;margin-right:auto}.mw-parser-output .mod-gallery-left{float:left}.mw-parser-output .mod-gallery-right{float:right}.mw-parser-output .mod-gallery-none{float:none}.mw-parser-output .mod-gallery-collapsible{width:100%}.mw-parser-output .mod-gallery .title,.mw-parser-output .mod-gallery .main,.mw-parser-output .mod-gallery .footer{display:table-row}.mw-parser-output .mod-gallery .title>div{display:table-cell;padding:0.2em 0 0.6em 1.6em;text-align:center;font-weight:bold}.mw-parser-output .mod-gallery .main>div{display:table-cell}.mw-parser-output .mod-gallery .gallery{line-height:1.35em}.mw-parser-output .mod-gallery .footer>div{display:table-cell;padding:0.2em 0 0.6em 1.6em;text-align:right;font-size:80%;line-height:1em}.mw-parser-output .mod-gallery .title>div *,.mw-parser-output .mod-gallery .footer>div *{overflow:visible}.mw-parser-output .mod-gallery .gallerybox img{background:none!important}.mw-parser-output .mod-gallery .bordered-images .thumb img{border:solid #eaecf0 1px}.mw-parser-output .mod-gallery .whitebg .thumb{background:#fff!important}",[]
1574,877c37e9-7cfc-45d6-bc33-e7ad53b2e459,1992 Event 17,1992,1992,October 6: Lennart Meri becomes the first President of Estonia after regaining independence.,[]
1575,8787ded7-7755-437d-be2e-c79e10704f0f,1506 Event 1,1506,1506,"1506: Christopher Columbus dies in Valladolid, Spain.",[]
1576,8791ff78-c064-452f-bf7c-1515c54f22c7,1587 Event 1,1587,1587,1587: The reign of Abbas I marks the zenith of the Safavid dynasty.,[]
1577,87afadb1-2bf1-4edd-8f75-42e9349d9bb6,1972 Event 9,1972,1972,"September 5 – 6: The Munich massacre, perpetrated by the Black September terrorist organization and aimed at the Israeli Olympic team, results in 17 total deaths.",[]
1578,87b0c423-2158-44bb-9062-76782b3e198b,2013 Event 11,2013,2013,"October 15: A 7.2 magnitude earthquake in Bohol, kills 222.",[]
1579,87f0e2fb-2d7c-4e8b-84ae-4f55b1de8a68,1637 Event 1,1637,1637,"1637: Shimabara Rebellion of Japanese Christians, rōnin and peasants against Edo.",[]
1580,87f26198-c271-4d43-b5b6-6e3d7b89763d,1688 Event 1,1688,1688,1688: Siamese revolution of 1688 ousted French influence and virtually severed all ties with the West until the 19th century.,[]
1581,887f3096-6ef7-482a-8d6b-44fc5968e5e4,2016 Event 10,2016,2016,July 4: Juno enters orbit into Jupiter.,[]
1582,88897172-1d4a-4b4a-994b-98a97d7b5c9b,1996 Event 14,1996,1996,June 23: Release date of the Nintendo 64 video game console in Japan.,[]
1583,88944c2a-74bb-4554-91d0-4989a4963433,1991 Event 34,1991,1991,Dissolution of the Soviet Union and independence of 15 former Soviet republics.,[]
1584,88dad011-b2d3-41ca-9fb8-50bf1c5e93e1,2009 Event 3,2009,2009,"January 20: Barack Obama is inaugurated as President of the United States, the first African-American to hold the office.",[]
1585,88e132b6-c334-4758-a924-0b50b173927a,2011 Event 20,2011,2011,"The Danyang–Kunshan Grand Bridge, the world's longest, opens in China.",[]
1586,88e7730f-ba8c-4f97-a93a-8181c34e55ec,1945 Event 20,1945,1945,End of World War II in Asia with the beginning of the Surrender of Japan.,[]
1587,891f5de5-b732-4757-8ae1-b08034375451,1610 Event 1,1610,1610,1610: The Polish–Lithuanian Commonwealth army defeats combined Russian- Swedish forces at the Battle of Klushino and conquers Moscow.,[]
1588,89465bcf-b765-4f1c-bb3b-6602de2f6c8f,1989 Event 14,1989,1989,"June 5: An unknown Chinese protester, ""Tank Man"", stands in front of a column of military tanks on Chang'an Avenue in Beijing, temporarily halting them, an incident which achieves iconic status internationally through images taken by Western photographers.",[]
1589,894fd117-3059-48f5-a0a5-bf59134d6db0,1922 Event 7,1922,1922,June 28: The Irish Civil War begins.,[]
1590,89633f80-5a0e-4434-8bd7-fa119702752b,2011 Event 19,2011,2011,Death and state funeral of Kim Jong-il.,[]
1591,8972bf88-14ff-4d66-b7f1-faf6f16db96e,1711 Event 1,1711,1711,1703–1711: The Rákóczi Uprising against the Habsburg monarchy.,[]
1592,898171d8-a3a8-4b84-886b-32371e415dee,2018 Event 16,2018,2018,"The Sunda strait tsunami kills 426 and injures 14,000 and the 2018 Sulawesi earthquake and tsunami kills 4,340 and injures 10,700.",[]
1593,898f525e-8a1c-4ad7-a1c5-fe53e618b842,1795 Event 1,1795,1795,1795: The Marseillaise is officially adopted as the French national anthem.,[]
1594,89b6fd5a-0623-4732-b71f-e40577b4533a,1985 Event 8,1985,1985,"September 1: 73 years after the infamous disaster, the wreck of the Titanic is found off the coast of Newfoundland by a joint French–American expedition led by Jean-Louis Michel of IFREMER and Robert Ballard of the Woods Hole Oceanographic Institution.",[]
1595,89e77198-384e-4b4c-9353-423dc21f97f1,1964 Event 7,1964,1964,July 6: Independence of Malawi.,"[{'id': 'ff205b91-a5e9-4684-a6a4-ef41127dec1e', 'name': 'Malawi'}]"
1596,8a1b47f4-13f1-4194-8fc8-b1ba25ed2663,1961 Event 5,1961,1961,April 17 – 20: Bay of Pigs Invasion by Cuban exiles ends in failure.,[]
1597,8a4672f7-629e-463c-830f-ad72ab766cc4,1936 Event 8,1936,1936,Great Purge begins under Stalin.,[]
1598,8ac1c374-6ea8-4f5c-8b88-36b587aa39c8,2006 Event 11,2006,2006,September 1: Roblox was released by David Baszucki.,[]
1599,8addd780-ab5e-4f57-b547-d53b4e5a3c41,2002 Event 1,2002,2002,January 1: The Euro enters circulation.,[]
1600,8ae97b10-0373-4ab1-b44d-74a6d5e3f364,1758 Event 1,1758,1758,1758: British colonel James Wolfe issues Wolfe's Manifesto.,[]
1601,8b0daa27-b87e-42ca-be5b-22f91c45d9b3,1933 Event 6,1933,1933,December 5: Prohibition in the United States is abolished.,[]
1602,8b1ad8c4-5f1e-47f6-9be5-ffec6ee0eb41,1921 Event 4,1921,1921,July 29: Adolf Hitler becomes Führer of the Nazi Party as hyperinflation in the Weimar Republic begins.,[]
1603,8b2d68cc-b393-40f2-aaad-cba467f22ddf,1602 Event 1,1602,1602,"1602: Matteo Ricci produces the Map of the Myriad Countries of the World (Kūnyú Wànguó Quántú), a world map that will be used throughout East Asia for centuries.",[]
1604,8b4f84d9-7da2-4802-9b5a-bd2cf150ce12,2004 Event 6,2004,2004,"October 23 – 27: Boston Red Sox wins the World Series for the first time since 1918, ending the Curse of the Bambino.",[]
1605,8bb84edc-77e6-427b-9100-76cfe4e20a7d,2020 Event 63,2020,2020,"Protein folding, one of the biggest mysteries in biology, is solved by AlphaFold, an artificial intelligence algorithm developed by DeepMind.",[]
1606,8bd0e313-8f97-471f-b818-20f885f77787,1997 Event 26,1997,1997,Sound barrier broken on land.,[]
1607,8bdd5acf-9732-4c45-bf5f-fa0b2c897f7d,1420 Event 1,1420,1420,1420: Construction of the Chinese Forbidden City is completed in Beijing.,[]
1608,8bebc9f7-1630-4817-8d7a-4d8bf48f045c,1989 Event 8,1989,1989,"April – June: Tiananmen Square Massacre, in which troops armed with assault rifles and accompanied by tanks fired at student-led demonstrations held in Tiananmen Square, Beijing, resulting in an undisclosed number of deaths (estimated in hundreds to thousands).",[]
1609,8bfd3a70-87cd-41c6-9b8f-7088172bcbd5,1525 Event 1,1525,1525,"1525: Timurid Empire forces under Babur defeat the Lodi dynasty at the First Battle of Panipat, end of the Delhi Sultanate.",[]
1610,8c7c33df-8aba-47f4-bdb1-913049cc5d5b,1930 Event 11,1930,1930,Soviet famine of 1930–1933 and Holodomor begin.,[]
1611,8c93de69-7cc6-4804-84c5-3919ea9cf3e8,1683 Event 1,1683,1683,1683: China conquers the Kingdom of Tungning and annexes Taiwan.,[]
1612,8cb2ff82-bdc8-45e8-81a4-cb5d8bdd9d88,1505 Event 1,1505,1505,1505: Zhengde Emperor ascends the throne of Ming Dynasty.,[]
1613,8cdaea0a-2851-4732-8b29-0289779903ac,1791 Event 1,1791,1791,1791: Suppression of the Liège Revolution by Austrian forces and re-establishment of the Prince-Bishopric of Liège.,[]
1614,8d1cbe93-a944-40b5-a4b0-f63fa1f59463,2021 Event 29,2021,2021,April 20,[]
1615,8d29cfc0-4e69-4d87-9cae-f946ba806872,1921 Event 6,1921,1921,November 9: The Italian National Fascist Party is established by Benito Mussolini.,[]
1616,8d331df8-e905-4312-8a1a-896f4b1155a7,2010 Event 8,2010,2010,May 31: Gaza flotilla raid.,[]
1617,8d34a097-6b08-4b0c-98e0-c49921ccf1f3,2010 Event 4,2010,2010,"April 10: The President of Poland, Lech Kaczyński, is among 96 killed when their airplane crashes in Smolensk.",[]
1618,8da9f1e0-af6e-472e-9980-6a4f47b0dab0,1615 Event 1,1615,1615,1615: A Dutch East India Company attack on Portuguese Malacca is repelled.,[]
1619,8daf0501-baa0-41ae-a9b7-066f9e55b2e1,2012 Event 28,2012,2012,Yemeni President Ali Abdullah Saleh steps down.,[]
1620,8dc25618-5695-4c8e-a0d8-3c68b87c594b,1985 Event 9,1985,1985,"September 19: An earthquake in Mexico City, magnitude 8.0, kills from 5,000 to 45,000 people.",[]
1621,8de5b0fc-0524-40c6-bf44-06b59e069471,1771 Event 1,1771,1771,1771: Richard Arkwright and his partners build the world's first water-powered mill at Cromford.,[]
1622,8deb4006-7129-4dce-94e6-35c37e1b09f1,1548 Event 1,1548,1548,"1548: Battle of Uedahara: Firearms are used for the first time on the battlefield in Japan, and Takeda Shingen is defeated by Murakami Yoshikiyo.",[]
1623,8deffc9b-9a14-40d8-a08f-d8333786138a,1536 Event 1,1536,1536,1536:   Establishment of the Inquisition in Portugal.,[]
1624,8e198fa7-2639-4de2-b795-cf0042ded2e1,1963 Event 14,1963,1963,December 10 – 12: Independence of Kenya and Zanzibar and creation of Malaysia.,[]
1625,8e2df646-a8dc-412f-ad82-a9b6796e3327,1840 Event 1,1840,1840,"1840s: Oregon Trail as well as the Santa Fe Trail, Platte Road and Mormon Trail provided Westward mobility into California and Oregon. Motivations for use of such trails include market opportunity and escape from religious persecution.",[]
1626,8e411a2b-428e-4946-82be-1309f6fcfd62,1918 Event 15,1918,1918,The Mutawakkilite Kingdom of Yemen founded.,[]
1627,8e8a1d09-86a3-4c12-b8b0-cec83c50521b,2015 Event 18,2015,2015,First close-up images of Ceres and Pluto.,[]
1628,8ea3723c-5a63-4aeb-ac06-e3d85174c05e,2004 Event 12,2004,2004,NATO and the European Union incorporates most of the former Eastern Bloc.,[]
1629,8ea5aa88-858d-498f-8557-203489303356,2018 Event 24,2018,2018,France wins the 2018 FIFA World Cup in Russia.,[]
1630,8ea6c808-fd64-495a-9e77-2db7447b4d06,1858 Event 1,1858,1858,1858–1947: British Empire in India lasts for 90 years.,[]
1631,8ebada5e-7727-4511-ad1e-5eb82ea25022,1987 Event 8,1987,1987,"September 15: Huawei founded in Shenzhen, China by Ren Zhengfei.",[]
1632,8ec70652-0e97-4186-9004-0e42c69ab455,1935 Event 2,1935,1935,"March 21: Reza Shah of Iran asks the international community to formally adopt the name ""Iran"" to refer to the country, instead of the name ""Persia"".",[]
1633,8eec03ee-1f73-491e-b858-f021daf1a0c3,2013 Event 16,2013,2013,Terrorist attacks occur in Boston and Nairobi.,[]
1634,8f168033-323d-4b13-9f56-866f113f76e4,1667 Event 1,1667,1667,1648–1667: The Deluge wars leave Polish–Lithuanian Commonwealth in ruins.,[]
1635,8f18a999-75e6-4e8a-9b84-2a83ebad96db,1991 Event 37,1991,1991,1991 Sino-Soviet Border Agreement.,[]
1636,8f3fd7ad-711f-4af4-848d-713555edc55d,1984 Event 6,1984,1984,"December 30: Birth of LeBron James, basketball player for the Los Angeles Lakers.",[]
1637,8f40f90d-034e-48cf-a47d-43870379b0f2,1973 Event 3,1973,1973,May 3: Construction of the Sears Tower (later renamed to Willis Tower) completed.,[]
1638,8f65bc6d-f80d-46ad-8da0-d06e08cfa677,1978 Event 21,1978,1978,Invention of artificial insulin.,[]
1639,8f71aed4-1c45-4a6c-b878-326c9637ae9f,1998 Event 6,1998,1998,April 10: The Good Friday Agreement brings an end to The Troubles in Northern Ireland.,[]
1640,8f9c240c-7203-4104-b553-7b768d08072f,2020 Event 66,2020,2020,"Three activists in Hong Kong were jailed for their roles in the 2019–20 Hong Kong protests, with Joshua Wong getting the heaviest at 13.5 months.","[{'id': '02cfedc1-751d-4a61-9a9e-0fcfc329e698', 'name': 'Hong Kong'}]"
1641,8faeb70e-46fd-476c-b8b3-acf390826a26,1993 Event 1,1993,1993,January 1: Velvet Divorce between Czech Republic and Slovakia.,"[{'id': '8606762e-6475-4ae5-b835-e7da452c6e72', 'name': 'Czech Republic'}, {'id': 'bfd172fd-68e8-4572-bf5e-25c441f119df', 'name': 'Slovakia'}]"
1642,8fd7fce7-fc02-49df-90f7-40b5e18f93af,2011 Event 12,2011,2011,World population reaches 7 billion.,[]
1643,8fe0df19-90e1-42a8-af80-be73b485360b,1931 Event 4,1931,1931,June: Floods in China kill up to 2.5 million people.,[]
1644,90086222-b9c5-444f-8842-bad0278690f0,1958 Event 11,1958,1958,Start of the great leap forward in China.,[]
1645,901ab61a-e02e-497c-bec9-21a600c93ab9,2004 Event 9,2004,2004,December 8: Union of South American Nations formed.,[]
1646,901f1820-7a62-49d3-8e82-6727553ec578,1911 Event 1,1911,1911,January 14: Roald Amundsen first reaches the South Pole.,[]
1647,90486ad0-0831-4bed-b0b1-d548138a2a49,1857 Event 1,1857,1857,"1526: Mughal Empire, founded by Babur, dominates India until 1857.",[]
1648,904a93a0-57ea-4b78-8545-a1f62ce5f194,2007 Event 8,2007,2007,June 27: Gordon Brown becomes Prime Minister of the United Kingdom.,[]
1649,905adc9e-4e34-46a0-851d-7ef1f6863d96,1990 Event 7,1990,1990,May 22,[]
1650,908c36b0-1009-42d7-9b03-e584abacd0e6,1993 Event 17,1993,1993,August 24: 1993 child sexual abuse accusations against Michael Jackson.,[]
1651,908c66f3-88a6-41d0-98d9-575f04dd5fd8,1966 Event 4,1966,1966,China's Cultural Revolution begins.,[]
1652,909bdc4a-f78f-4c94-8802-522bbf68a210,2021 Event 73,2021,2021,"Russia begins a military buildup on the Ukrainian border, warning NATO not to intervene.",[]
1653,909c7409-340b-4110-b582-dc3845082b56,1908 Event 2,1908,1908,April 8: Liberal H. H. Asquith becomes Prime Minister of the United Kingdom.,[]
1654,90b0e11a-0078-4193-b6c6-1f44c86fc58e,1648 Event 1,1648,1648,1566–1648: Eighty Years' War between Spain and the Netherlands.,[]
1655,90c67545-89c4-4fbd-bdf3-8175610789aa,1917 Event 8,1917,1917,November 7 (O.S. October 25): October Revolution in Russia.,[]
1656,90da8ce2-85a3-4c59-9b89-cd0056c3136d,2009 Event 17,2009,2009,2009 swine flu pandemic began in North America.,[]
1657,9142ce72-7cb8-4d0b-a196-b009cf8024c2,1960 Event 13,1960,1960,November 8: The 1960 United States presidential election marks the first televised debates between presidential candidates.,[]
1658,917461fd-287b-4079-9383-d3de5dc1b3c2,1988 Event 8,1988,1988,October 29: Release date of the Mega Drive video game console in Japan.,[]
1659,91788d18-573d-4cdb-8949-e3ce272ead19,1963 Event 2,1963,1963,January 20,[]
1660,9183060e-6879-4bc5-bc32-61414b918e97,2021 Event 3,2021,2021,January 4: The border between Qatar and Saudi Arabia reopens.&#91;12&#93;,"[{'id': '1ac75164-6656-4b2c-98fc-2fc892e34f64', 'name': 'Saudi Arabia'}]"
1661,91834758-24b0-41a4-96ac-e51f7d628ce7,1993 Event 19,1993,1993,September 26: The first mission in Biosphere 2 ends after two years.,[]
1662,9189cb4f-22e8-444c-b9ac-d4a37ee7edeb,2005 Event 12,2005,2005,July 7: 7/7 attacks on London Underground.,[]
1663,919033ec-c5ac-4430-b929-1327c840bc20,1921 Event 2,1921,1921,February – March: Russia invades Georgia and incorporates it into the Soviet Union.,[]
1664,91967218-5c69-4ba8-b0f8-0b088a8525a1,1998 Event 5,1998,1998,"February 28: A study led by Andrew Wakefield is published in The Lancet suggesting an alleged link between MMR vaccine and autism. Now known to be full of data manipulation, the study was instantly controversial and fueled the nascent anti-vaccination movement.",[]
1665,91a6383f-8ae1-4e07-9af6-4ef2327b5c9f,1902 Event 6,1902,1902,"Venezuela Crisis, in which Britain, Germany and Italy impose a naval blockade on Venezuela in order to enforce collection of outstanding financial claims.",[]
1666,91a91f5c-baff-4b89-a395-4ecb286865f7,1614 Event 1,1614,1614,"1614: John Napier publishes Mirifici Logarithmorum Canonis Descriptio, the first table of logarithms.",[]
